channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
3,2017-02-03,1,2,2017,17,18,6,0,0,4,17,57,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,22,5,9,0,0,2,11,132,80,21,108,1394,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,1,18,12,1,1,2,11,132,30,4,19,1333,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,8,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,8,2,2017,23,18,12,1,1,2,11,132,10,18,84,0,1,1.0,1,0,0,20,4,4,0
5,2017-02-03,2,2,2017,18,5,6,0,0,2,13,16,66,0,88,0,1,1.0,1,0,0,43,5,16,0
3,2017-02-03,2,2,2017,7,18,12,1,1,2,11,132,30,4,19,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,33,2,2017,4,5,9,0,0,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,16,0
3,2017-02-03,2,2,2017,15,18,12,1,1,2,11,132,30,4,19,1333,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,23,5,12,1,1,2,11,132,10,18,84,0,1,1.0,1,1,0,0,0,16,0
1,2017-02-03,1,2,2017,6,5,9,0,0,2,11,132,80,21,108,891,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,19,5,3,0,0,2,11,132,80,21,108,297,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,0,5,9,0,0,4,7,102,0,0,0,733,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,5,5,3,0,0,2,11,132,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,5,5,1,1,2,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,0,5,9,0,0,2,11,132,80,21,108,512,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,8,18,12,1,2,2,11,132,10,11,52,0,1,1.0,1,0,0,20,4,4,0
5,2017-02-03,1,2,2017,14,5,9,0,0,3,6,120,68,0,0,540,1,1.0,1,1,0,3,5,16,0
3,2017-02-03,1,2,2017,3,5,3,0,0,2,11,132,80,21,108,558,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,3,5,9,0,0,2,11,132,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,22,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,12,2,2017,20,5,9,0,0,2,11,132,80,21,108,764,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,23,18,12,1,1,2,11,20,80,21,108,1403,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,7,18,12,1,2,2,11,132,23,1,4,1355,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,8,5,9,0,0,3,14,136,80,21,108,1355,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,2,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,9,0,0,2,11,132,80,21,108,297,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,2,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,195,2,2017,23,5,6,0,0,2,11,132,80,21,108,297,1,1.0,1,0,0,0,0,16,0
3,2017-02-03,1,2,2017,1,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,3,2,2017,11,5,6,0,0,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
5,2017-02-03,15,2,2017,5,5,6,0,0,2,11,132,10,18,61,728,1,1.0,1,0,0,43,5,16,0
5,2017-02-03,14,2,2017,4,5,6,0,0,2,11,132,10,18,61,0,1,1.0,1,0,0,43,5,16,0
1,2017-02-03,1,2,2017,2,8,9,0,0,2,11,132,80,21,108,820,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,17,2,2017,2,18,12,1,1,2,11,132,76,16,81,0,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,4,18,12,1,1,2,11,132,80,21,108,1048,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,0,5,9,0,0,4,12,131,21,10,51,1407,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,0,5,1,1,1,4,17,115,14,0,53,1355,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,4,5,5,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,0,0,16,0
1,2017-02-03,1,2,2017,15,8,9,0,0,4,12,55,80,21,108,212,1,1.0,1,1,0,0,0,16,0
0,2017-02-03,2,2,2017,1,5,6,0,0,2,11,132,10,11,52,0,1,1.0,1,0,5,2,1,16,0
3,2017-02-03,8,2,2017,23,5,1,1,1,5,1,5,49,0,97,916,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,20,18,12,1,1,2,11,132,30,4,19,0,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,2,2,2017,12,18,12,1,1,2,11,132,77,19,89,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,20,8,9,0,0,4,20,42,80,21,108,637,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,9,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,5,2,2017,1,5,1,1,1,2,11,132,80,21,108,106,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,7,18,12,1,1,2,11,132,23,1,4,128,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,16,5,9,0,0,4,17,57,80,21,108,449,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,11,2,2017,20,18,6,0,0,2,11,132,30,4,19,0,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,22,16,0,1,1,1,5,128,80,21,108,1191,1,1.0,1,1,0,0,0,16,0
5,2017-02-03,9,2,2017,20,5,9,0,0,2,11,132,46,8,3,0,1,1.0,1,0,0,43,5,16,0
3,2017-02-03,3,2,2017,0,18,12,1,1,2,11,132,80,21,108,1355,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,4,2,2017,22,18,6,0,0,2,11,132,80,21,108,0,1,1.0,1,0,0,0,0,16,0
3,2017-02-03,2,2,2017,22,18,12,1,1,2,11,132,80,21,108,1355,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,19,18,12,1,2,2,11,132,80,21,108,982,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,23,5,1,1,1,4,20,85,80,21,108,1355,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,20,5,1,1,1,4,20,85,80,21,108,1355,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,1,5,12,1,1,4,12,131,21,10,51,1407,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,4,18,6,0,0,3,6,120,80,21,108,540,1,1.0,1,1,0,0,0,16,0
1,2017-02-03,2,2,2017,4,5,9,0,0,2,11,132,80,21,108,1355,1,1.0,1,0,0,0,0,16,0
3,2017-02-03,2,2,2017,0,18,12,1,1,4,20,39,29,0,70,1099,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,19,5,12,1,1,4,12,131,21,10,51,1407,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,11,18,12,1,2,5,1,5,75,0,54,901,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,15,18,12,1,1,2,11,132,80,21,108,915,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,2,2,2017,19,18,12,1,2,2,11,132,80,21,108,982,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,1,2,2017,15,5,1,1,1,3,16,52,71,0,37,1355,1,1.0,1,1,0,0,0,16,0
1,2017-02-03,1,2,2017,0,9,9,0,0,2,11,132,10,18,85,0,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,15,5,9,0,0,1,10,34,80,21,108,1216,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,5,2,2017,4,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,15,18,12,1,1,4,12,131,80,21,108,0,1,1.0,1,1,0,20,4,116,0
3,2017-02-03,1,2,2017,15,5,9,0,0,3,19,126,80,21,108,1306,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,7,5,1,1,1,2,11,20,80,21,108,170,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,10,8,9,0,0,5,1,5,49,0,97,916,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,20,8,9,0,0,3,14,122,3,0,6,19,1,1.0,1,1,0,20,4,102,0
3,2017-02-03,2,2,2017,3,18,12,1,1,2,11,132,80,21,108,229,1,1.0,1,0,0,20,4,4,0
5,2017-02-03,1,2,2017,16,5,6,0,0,4,17,115,14,0,53,1033,1,1.0,1,1,0,3,5,16,0
3,2017-02-03,1,2,2017,15,16,0,1,1,1,18,89,80,21,108,1355,1,1.0,1,1,0,20,4,36,0
3,2017-02-03,1,2,2017,17,5,1,1,1,4,12,131,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,4,9,9,0,0,2,11,20,80,21,108,1006,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,9,0,0,4,20,39,80,21,108,1099,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,21,9,9,0,0,4,20,42,80,21,108,1418,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,19,5,9,0,0,2,11,132,80,21,108,1394,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,4,18,12,1,1,2,11,132,53,5,22,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,6,5,3,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,18,12,1,1,3,6,59,80,21,108,160,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,4,5,1,1,1,4,12,90,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,4,2,2017,8,3,1,1,1,5,1,87,80,21,108,1476,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,21,5,9,0,0,2,11,132,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,9,0,0,2,11,132,80,21,108,288,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,6,8,9,0,0,3,6,49,0,0,34,842,1,1.0,1,1,0,20,4,86,0
3,2017-02-03,1,2,2017,1,8,9,0,0,3,19,126,80,21,108,1306,1,1.0,1,1,0,20,4,87,0
3,2017-02-03,1,2,2017,5,5,1,1,1,4,17,115,80,21,108,630,1,1.0,1,1,0,20,4,84,0
3,2017-02-03,1,2,2017,4,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,4,5,1,1,1,4,12,131,80,21,108,1407,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,3,2,2017,5,3,1,1,1,5,1,87,80,21,108,1476,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,21,18,12,1,2,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,8,9,0,0,4,20,39,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,15,16,0,1,1,3,16,92,80,21,108,784,1,1.0,1,1,0,20,4,36,0
3,2017-02-03,1,2,2017,21,5,1,1,1,4,7,102,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,13,5,1,1,2,3,14,136,80,21,108,1355,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,10,5,1,1,1,2,13,16,80,21,108,1391,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,1,1,1,2,13,135,80,21,108,239,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,18,5,9,0,0,3,16,52,80,21,108,73,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,5,18,12,1,1,2,3,35,80,21,108,1355,1,1.0,1,1,0,20,4,131,0
3,2017-02-03,1,2,2017,18,5,9,0,0,4,20,85,80,21,108,259,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,9,0,0,2,13,96,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,16,9,9,0,0,4,17,27,80,21,108,1198,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,22,8,9,0,0,4,20,42,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,21,5,1,1,1,3,16,92,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,0,5,1,1,1,4,12,118,80,21,108,298,1,1.0,1,1,0,20,4,116,0
3,2017-02-03,1,2,2017,1,18,12,1,1,4,12,131,80,21,108,653,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,18,12,1,1,4,7,103,80,21,108,313,1,1.0,1,1,0,20,4,104,0
1,2017-02-03,3,2,2017,23,5,1,1,1,4,12,131,80,21,108,0,1,1.0,1,0,0,0,0,16,0
3,2017-02-03,1,2,2017,16,6,9,0,0,3,14,136,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,5,5,1,1,2,5,1,5,49,0,97,577,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,13,18,12,1,1,2,11,132,80,21,108,1048,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,1,8,9,0,0,4,12,67,80,21,108,144,1,1.0,1,1,0,20,4,110,0
3,2017-02-03,1,2,2017,8,18,6,0,0,5,1,87,80,21,108,1476,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,18,12,1,2,2,11,132,80,21,108,1047,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,21,5,1,1,1,3,14,53,33,0,43,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,22,9,9,0,0,2,11,132,80,21,108,6,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,16,5,9,0,0,3,16,52,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,9,0,0,2,11,132,80,21,108,764,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,15,8,9,0,0,2,13,16,80,21,108,1391,1,1.0,1,1,0,20,4,132,0
3,2017-02-03,1,2,2017,15,5,1,1,2,4,7,29,80,21,108,1282,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,3,1,1,2,3,14,97,80,21,108,963,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,18,7,9,0,0,4,7,102,80,21,108,1019,1,1.0,1,1,0,20,4,4,0
0,2017-02-03,2,2,2017,3,5,9,0,0,2,11,132,80,21,108,812,1,1.0,1,0,5,2,1,16,0
3,2017-02-03,1,2,2017,19,5,1,1,1,3,19,126,31,0,40,1355,1,1.0,1,1,0,20,4,4,0
5,2017-02-03,1,2,2017,17,5,9,0,0,3,6,59,80,21,108,939,1,1.0,1,1,0,3,5,16,0
3,2017-02-03,1,2,2017,4,18,12,1,1,2,11,132,53,5,22,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,19,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,11,5,6,0,0,5,1,5,75,0,54,184,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,18,6,0,0,4,12,131,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,22,16,0,1,1,3,16,52,80,21,108,20,1,1.0,1,1,0,20,4,116,0
3,2017-02-03,1,2,2017,5,5,9,0,0,2,11,20,54,0,100,1218,1,1.0,1,1,0,20,4,4,0
5,2017-02-03,3,2,2017,22,5,6,0,0,2,11,132,10,18,61,0,1,1.0,1,0,0,43,5,16,0
3,2017-02-03,1,2,2017,13,5,1,1,1,3,16,92,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,5,7,9,0,0,5,1,87,80,21,108,575,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,20,3,1,1,1,3,14,18,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,21,5,1,1,1,4,20,42,80,21,108,0,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,12,8,9,0,0,5,1,5,49,0,97,1442,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,20,5,1,1,1,2,11,132,80,21,108,420,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,22,8,9,0,0,4,17,99,80,21,108,836,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,7,9,0,0,4,12,131,80,21,108,100,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,9,9,0,0,3,19,126,80,21,108,1309,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,15,5,1,1,1,3,16,52,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,7,8,9,0,0,4,17,108,80,21,108,1237,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,19,8,9,0,0,3,19,56,70,0,98,0,1,1.0,1,1,0,20,4,126,0
3,2017-02-03,1,2,2017,14,5,1,1,1,3,19,126,31,0,40,1306,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,9,8,9,0,0,2,11,20,58,0,59,1403,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,20,8,9,0,0,4,7,110,80,21,108,1070,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,16,5,9,0,0,3,19,126,80,21,108,1306,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,3,0,0,2,11,132,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,5,1,1,1,4,7,29,80,21,108,1159,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,6,5,1,1,1,2,11,132,80,21,108,1506,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,8,18,6,0,0,2,11,132,80,21,108,307,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,8,18,12,1,2,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,8,5,1,1,1,2,11,132,80,21,108,296,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,5,5,9,0,0,4,12,131,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,15,8,9,0,0,4,7,98,42,0,104,839,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,3,16,0,1,1,1,9,19,80,21,108,1256,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,2,2,2017,21,18,6,0,0,4,20,11,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,15,5,1,1,2,4,12,131,80,21,108,1407,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,8,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,2,8,9,0,0,2,11,132,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,3,0,0,2,11,132,80,21,108,319,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,9,0,0,3,14,136,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,9,2,2017,19,5,1,1,1,4,7,29,80,21,108,610,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,21,18,12,1,1,4,17,115,80,21,108,1033,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,20,18,12,1,1,4,20,42,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,0,5,1,1,1,2,11,132,10,18,85,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,3,5,1,1,2,2,11,132,80,21,108,484,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,2,9,9,0,0,2,11,20,80,21,108,170,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,11,8,9,0,0,3,14,136,80,21,108,1415,1,1.0,1,1,0,20,4,129,0
3,2017-02-03,1,2,2017,9,5,1,1,1,2,11,20,80,21,108,288,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,9,0,0,4,7,110,80,21,108,1491,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,2,5,1,1,1,4,20,42,80,21,108,0,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,9,7,9,0,0,2,11,20,80,21,108,170,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,14,16,1,1,1,4,7,110,80,21,108,1200,1,1.0,1,1,0,20,4,122,0
3,2017-02-03,1,2,2017,15,5,1,1,1,3,16,52,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,16,0,1,1,3,16,92,80,21,108,1355,1,1.0,1,1,0,20,4,36,0
3,2017-02-03,1,2,2017,16,5,1,1,1,3,16,52,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,14,2,1,1,1,4,20,42,80,21,108,1418,1,1.0,1,1,0,20,4,90,0
3,2017-02-03,1,2,2017,22,18,12,1,1,4,12,131,21,10,51,1271,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,6,5,9,0,0,2,11,20,80,21,108,1403,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,10,9,9,0,0,5,1,5,49,0,97,916,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,2,2,2017,22,5,1,1,1,3,19,126,80,21,108,1355,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,1,1,1,3,16,92,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,4,8,9,0,0,4,7,102,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,3,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,19,5,9,0,0,3,19,126,31,0,40,1355,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,23,5,1,1,1,4,7,102,80,21,108,845,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,9,5,9,0,0,2,11,20,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,5,9,0,0,3,19,126,31,0,40,1061,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,16,16,0,1,1,3,14,53,80,21,108,1355,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,2,5,1,1,1,4,20,42,80,21,108,1201,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,8,8,6,0,0,2,11,132,80,21,108,1074,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,1,5,9,0,0,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,10,18,12,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,0,5,1,1,1,4,12,131,80,21,108,1407,1,1.0,1,1,0,0,0,16,0
1,2017-02-03,1,2,2017,1,5,1,1,1,4,7,102,80,21,108,1355,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,1,5,1,1,1,4,7,110,80,21,108,1229,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,17,5,1,1,1,2,11,20,80,21,108,398,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,10,9,9,1,1,5,1,5,80,21,108,916,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,1,1,1,3,19,126,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,4,2,2017,11,18,12,1,1,2,11,132,80,21,108,128,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,3,2,2017,7,18,12,1,1,2,11,132,80,21,108,128,1,1.0,1,0,0,20,4,4,0
1,2017-02-03,2,2,2017,18,5,9,0,0,3,14,73,62,0,71,1281,1,1.0,1,0,0,0,0,16,0
1,2017-02-03,9,2,2017,23,5,6,0,0,2,13,16,66,0,88,1409,1,1.0,1,0,0,0,0,16,0
3,2017-02-03,1,2,2017,12,5,1,1,1,3,19,126,80,21,108,1179,1,1.0,1,1,0,20,4,4,0
5,2017-02-03,2,2,2017,6,5,6,0,0,2,11,132,80,21,108,1103,1,1.0,1,0,0,3,5,16,0
3,2017-02-03,1,2,2017,23,18,12,1,1,3,19,106,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,3,18,6,0,0,2,11,132,80,21,108,1502,1,1.0,1,1,0,20,4,4,0
3,2017-02-03,1,2,2017,23,5,6,0,0,2,11,132,80,21,108,1394,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,15,18,6,0,0,2,11,132,80,21,108,84,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,17,5,9,0,0,2,11,132,80,21,108,51,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,19,5,9,0,0,4,20,11,80,21,108,1241,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,1,2,2017,10,18,12,1,1,2,11,132,50,12,66,1148,1,1.0,1,1,0,20,4,4,0
1,2017-02-03,1,2,2017,18,7,9,0,0,2,13,16,80,21,108,524,1,1.0,1,1,0,0,0,16,0
3,2017-02-03,2,2,2017,1,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,18,2,2017,2,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,0,0,20,4,4,0
3,2017-02-03,1,2,2017,22,8,9,0,0,3,19,56,70,0,98,146,1,1.0,1,1,0,20,4,95,0
